mortality_rate,T2M,O3
1.144,282.318,38.591
1.156,282.313,43.375
1.179,282.625,37.183
1.086,282.219,52.097
1.167,285.524,52.364
1.248,286.448,51.888
1.237,286.631,51.8
1.029,282.824,59.442
1.075,281.996,70.664
1.248,284.062,72.296
1.341,287.342,62.516
1.167,286.009,50.914
0.959,285.476,52.944
1.052,285.129,54.209
1.225,285.42,48.029
1.352,284.819,52.933
1.133,282.047,68.013
1.086,280.143,59.103
1.202,283.06,60.981
1.352,284.055,52.796
1.167,284.588,49.494
1.04,285.499,51.93
1.144,285.951,59.796
1.375,288.375,62.979
1.422,288.935,66.14
1.213,289.398,73.462
1.248,289.624,73.948
1.26,290.36,75.184
1.237,290.208,78.502
1.121,288.65,85.345
1.075,286.357,80.409
1.098,284.578,78.152
1.144,284.968,81.398
1.121,287.013,74.636
0.936,288.326,81.713
1.341,287.858,83.718
0.855,285.066,88.413
1.075,283.735,74.656
1.19,284.287,72.88
1.133,287.035,76.156
1.063,289.853,83.049
1.283,289.635,80.096
1.167,288.083,76.164
1.329,287.149,67.816
1.248,287.53,64.07
1.271,286.366,59.562
1.029,285.798,69.822
1.075,285.342,67.976
1.063,284.886,69.743
0.89,285.321,71.66
1.271,287.55,60.93
1.075,287.188,65.164
1.017,286.625,55.142
1.306,286.714,57.284
1.063,286.647,59.681
1.202,287.112,62.624
1.133,287.097,65.875
1.075,286.672,63.018
0.832,286.135,53.402
1.029,286.633,60.156
0.913,285.324,58.03
0.982,285.621,57.559
1.306,285.689,64.282
1.271,287.857,59.4
1.271,287.182,50.44
1.271,284.98,56.395
1.121,287.374,53.784
1.052,290.104,58.129
1.098,290.846,59.377
1.306,290.871,59.662
0.959,287.926,66.058
0.971,286.414,53.816
1.086,286.446,63.001
1.121,286.349,65.552
0.913,286.095,56.292
1.029,284.577,53.833
0.844,285.013,54.08
0.809,283.782,55.327
1.19,289.442,47.391
1.156,289.01,53.247
1.202,288.726,43.108
1.133,286.542,53.034
0.936,285.496,51.759
0.959,286.478,51.234
0.948,287.182,53.607
1.005,288.035,43.46
1.04,288.593,55.181
1.167,287.471,57.834
0.982,287.499,55.073
1.029,286.801,56.335
1.075,290.424,41.887
1.086,293.179,35.304
1.225,295.633,58.834
1.121,292.544,43.564
0.728,288.623,53.161
1.04,287.853,49.236
1.144,288.503,56.036
1.029,289.294,58.63
0.994,290.574,68.386
0.925,291.438,63.094
1.005,291.011,60.514
0.901,288.235,53.98
0.925,287.932,54.374
0.959,287.786,57.083
0.867,289.234,58.949
0.982,289.239,52.508
0.982,290.119,55.16
0.913,290.224,60.157
0.971,288.141,48.296
1.029,289.462,49.261
0.774,289.734,57.058
1.121,288.023,46.075
1.086,287.712,41.408
0.832,287.325,43.672
1.202,287.839,40.357
1.005,286.746,36.63
1.086,288.086,37.362
0.901,287.806,47.688
1.04,287.703,48.677
0.89,289.551,52.293
1.133,290.356,49.016
1.086,290.023,41.367
1.005,290.613,48.7
1.052,291.437,69.534
0.936,290.057,54.451
1.029,289.288,50.355
1.225,291.108,63.462
1.144,292.23,65.64
1.133,293.223,57.354
0.936,293.405,63.229
1.26,290.584,36.539
0.982,290.917,40.885
0.867,289.315,40.772
1.029,287.416,44.69
0.844,288.76,43.591
1.133,288.425,49.936
0.855,289.176,47.488
0.982,290.4,44.331
0.994,290.925,34.957
1.075,290.319,42.309
0.855,289.754,45.074
0.971,288.532,46.369
1.156,290.28,50.8
0.948,289.981,40.354
0.844,287.656,40.399
0.936,288.715,46.408
1.029,290.848,56.898
1.052,291.857,49.946
0.774,290.561,37.176
1.109,289.44,31.623
1.04,289.091,41.696
1.017,289.177,49.14
1.109,287.041,42.314
0.959,287.26,43.25
0.867,287.793,45.236
1.086,287.078,45.807
1.029,288.048,37.586
1.109,287.935,34.143
0.982,289.582,45.648
1.005,291.641,49.852
1.052,290.79,60.926
0.878,289.534,51.124
1.029,288.15,50.479
1.063,288.328,48.769
1.167,287.513,44.058
1.005,288.776,46.068
1.063,291.257,23.773
1.052,291.712,36.532
1.075,289.282,57.916
1.005,289.715,56.833
1.098,287.72,50.171
0.936,287.486,41.655
0.959,286.493,33.154
1.144,288.672,42.709
1.04,286.505,43.14
1.144,284.794,32.933
1.167,287.307,39.064
1.005,289.044,54.11
0.982,287.891,48.153
0.936,287.18,39.78
1.005,286.586,37.468
1.19,287.456,45.722
1.109,289.301,54.485
1.086,289.986,48.297
0.936,289.741,35.454
0.925,291.641,39.331
1.063,291.919,51.511
1.005,291.871,55.138
1.167,291.318,56.827
1.029,291.735,62.281
1.04,291.973,67.995
1.156,289.413,52.833
0.901,289.677,49.943
1.029,285.409,48.755
1.075,284.836,40.533
1.052,285.488,41.596
1.364,289.363,34.506
1.005,289.234,40.702
1.133,288.679,43.652
0.959,289.165,38.169
1.109,287.821,22.053
1.052,285.324,28.448
1.04,283.374,21.252
0.867,284.994,26.946
1.075,285.924,48.786
1.052,283.059,51.809
1.052,281.331,37.596
1.075,280.366,27.743
1.075,283.766,37.51
1.156,283.072,44.847
1.156,287.799,59.409
1.086,288.008,48.876
1.156,284.516,48.811
1.167,283.939,45.27
1.075,284.331,28.757
0.901,284.284,13.603
1.063,285.523,39.316
1.306,287.834,52.993
1.456,287.287,45.452
1.167,285.439,42.606
0.971,286.477,38.034
1.156,287.32,38.543
1.098,285.525,37.952
0.89,284.185,19.265
0.913,282.772,38.918
1.294,283.799,41.097
1.098,283.622,12.555
1.329,284.979,23.516
1.098,285.105,13.19
1.179,285.656,17.134
1.179,285.994,22.055
1.26,284.92,19.904
1.167,283.181,21.14
1.144,281.24,9.104
1.109,282.008,13.05
1.133,284.038,29.357
1.271,284.77,40.986
1.04,282.931,19.982
1.017,280.939,13.343
1.213,281.887,15.383
1.109,284.525,9.516
1.144,280.788,20.203
1.225,283.413,38.864
1.133,283.322,44.669
1.133,283.646,49.824
0.844,282.796,52.356
1.213,280.123,28.922
1.317,283.709,50.736
1.213,282.31,48.363
1.294,282.198,42.31
1.237,278.384,26.839
1.352,282.282,56.391
1.179,280.236,53.686
1.294,277.509,43.925
1.306,278.702,42.566
1.121,279.828,55.226
1.317,282.278,55.182
1.248,277.799,43.7
1.202,275.882,30.387
1.294,280.173,47.236
1.352,278.925,47.378
1.375,280.119,59.659
1.549,277.998,49.459
1.375,278.633,50.876
1.375,275.941,46.168
1.294,275.126,30.732
1.121,275.016,33.949
1.41,277.278,27.081
1.271,278.779,36.418
1.422,282.873,31.41
1.456,282.311,36.096
1.456,281.301,51.838
1.317,279.478,47.007
1.456,283.488,59.36
1.433,283.488,55.823
1.606,281.256,48.732
1.306,281.042,50.297
1.433,279.959,56.898
1.572,279.902,44.296
1.364,284.183,50.296
1.604,278.402,37.723
2.094,276.106,40.995
1.981,275.698,34.188
1.717,276.745,41.073
2.283,279.708,48.377
1.868,277.369,34.512
2.207,281.263,47.351
1.886,279.247,57.992
1.585,277.65,44.678
2.113,280.476,60.64
1.622,279.667,53.033
1.547,283.455,55.25
1.868,283.848,53.184
1.924,282.66,60.996
1.811,282.966,70.14
1.604,283.344,63.511
1.377,279.875,43.685
1.358,277.904,45.703
1.358,275.578,30.486
1.453,274.484,26.161
1.509,273.517,27.588
1.528,275.444,27.476
1.434,278.026,44.588
1.113,278.229,44.498
1.396,279.689,52.724
1.207,279.014,48.308
1.415,275.214,53.614
1.245,273.626,49.1
1.471,273.461,40.955
1.396,273.577,48.49
1.132,273.382,32.116
1.49,279.021,49.684
1.415,280.839,60.075
1.358,280.516,61.574
1.434,283.145,77.218
1.415,283.287,77.567
1.377,282.651,77.712
1.528,281.241,72.869
1.245,278.829,46.25
1.358,282.013,53.501
1.358,282.435,58.668
1.698,282.84,62.771
1.264,280.421,61.44
1.283,280.638,67.731
1.453,278.035,56.699
1.339,279.277,63.69
1.188,279.399,57.14
1.528,279.259,31.417
1.17,279.781,29.228
1.415,281.276,46.349
1.151,280.208,40.486
1.415,279.989,37.105
1.396,280.386,40.486
1.075,282.296,58.413
1.509,282.12,65.415
1.188,282.907,60.113
1.245,281.013,75.549
1.679,279.213,69.056
0.943,278.232,57.219
1.283,277.358,55.448
1.188,277.415,60.784
1.094,276.348,54.214
1.264,276.122,57.045
1.188,276.815,43.442
1.49,277.265,62.212
1.622,276.681,50.919
1.528,277.683,47.761
1.339,280.264,74.38
1.528,281.692,80.049
1.226,280.908,70.887
1.17,281.524,61.879
1.264,279.515,66.574
1.113,279.588,49.209
1.49,283.184,34.857
1.641,282.83,32.266
1.415,281.324,59.624
1.453,279.501,54.647
1.207,279.032,50.193
1.434,280.578,63.648
1.019,282.03,52.923
1.453,282.877,47.264
1.453,283.13,47.566
1.226,283.099,41.092
1.321,283.223,42.302
1.434,282.809,40.786
1.547,282.75,44.102
1.17,282.626,47.525
1.075,282.431,49.717
1.226,282.429,70.459
1.321,285.13,62.187
1.49,285.672,66.409
1.453,284.71,71.202
1.377,282.4,70.371
1.471,282.287,82.108
1.075,283.876,78.729
1.377,285.723,71.398
1.49,284.83,68.091
1.434,285.194,60.125
1.283,285.689,65.725
1.245,285.11,62.615
1.094,283.592,75.964
1.132,281.947,77.007
1.019,280.91,71.608
1.358,283.361,68.386
1.566,283.27,59.712
1.415,283.319,66.096
1.245,284.17,67.141
1.094,285.252,74.952
1.226,286.486,73.447
1.283,287.592,78.979
1.471,288.17,86.766
1.264,287.936,81.481
1.415,288.058,81.037
1.302,287.617,76.018
1.226,287.885,77.6
1.358,286.602,70.769
1.207,285.216,76.317
1.226,284.834,77.308
1.226,286.059,80.254
1.302,287.239,85.782
1.49,287.334,86.274
1.245,286.007,89.317
1.038,284.096,80.534
1.358,284.861,77.873
1.358,286.303,76.268
1.207,288.034,80.649
1.283,287.285,81.386
1.113,286.423,85.221
1.056,285.88,78.594
1.302,286.256,72.35
0.981,285.371,71.496
1.038,284.814,81.218
1.151,284.587,73.221
1.226,284.351,73.806
1.019,284.777,77.16
0.981,285.769,71.109
1.415,286.079,75.305
1.151,285.48,68.961
1.075,285.057,65.609
1.264,285.416,71.322
1.358,286.31,69.44
1.056,285.763,68.764
1.151,285.721,69.556
1.113,285.168,59.335
1.056,285.494,66.469
1.075,284.851,63.171
1.339,284.362,71.192
1,285.446,70.709
1.321,286.37,63.442
1.094,284.708,62.244
1,284.456,61.76
1.151,286.008,65.733
1.17,288.96,66.389
1.415,290.728,64.765
1.245,290.768,59.435
1.038,287.461,60.286
1.302,285.635,68.092
1.113,285.149,68.167
1,285.304,71.081
1.132,284.993,61.033
1.566,283.793,58.013
1.302,284.519,56.52
1.321,285.314,55.09
1.264,287.537,56.075
1.056,287.265,58.176
1.151,287.589,50.863
1.113,285.798,63.073
0.962,285.366,61.722
1.151,285.839,55.972
1.358,285.951,60.445
1.056,287.459,51.315
1.17,287.269,61.831
1.113,286.912,61.483
0.906,286.114,59.323
1.113,285.733,62.21
1.038,289.168,47.648
1.056,291.502,39.325
1.264,291.375,53.191
0.849,288.73,58.004
1.264,286.743,54.427
0.943,286.961,56.093
1.207,287.566,59.167
0.981,288.327,66.252
1.075,289.55,75.738
1.415,290.444,79.301
1.339,288.961,67.215
1.302,287.045,53.925
1.094,287.502,53.936
1.075,287.413,60.672
1.132,288.259,59.016
0.943,288.339,53.904
1.094,289.426,55.882
1.226,290.381,57.73
0.924,288.547,55.268
1.264,288.928,59.444
1.226,288.206,58.649
1.226,287.989,49.709
1.264,287.405,46.073
1.17,286.844,48.294
1.321,287.943,46.009
1.396,286.226,42.799
1.188,287.92,46.913
1.283,287.499,47.53
0.943,287.871,54.98
1.132,289.088,48.03
1.245,289.979,44.987
1.339,290.499,54.808
1.17,290.697,53.086
1.226,291.323,61.553
1.396,289.962,51.992
1.151,289.873,55.594
1.056,290.567,67.982
0.981,290.424,55.462
1.038,291.122,48.37
0.924,290.634,54.142
1.283,290.249,43.295
1.17,289.32,47.002
0.792,288.024,45.143
1.17,286.727,47.168
1.019,288.342,46.417
1.038,287.506,53.118
1.056,288.146,52.864
1.283,289.67,49.213
1.094,289.785,42.924
0.962,289.308,48.276
0.943,288.263,50.235
0.849,287.655,50.504
1.132,289.19,56.685
1.038,289.511,45.15
1.207,288.764,40.415
0.887,288.131,50.374
1.056,289.695,63.564
1.056,289.486,55.883
1.038,289.448,43.804
1.566,289.174,41.342
1,287.878,48.758
1.132,288.194,53.678
0.943,286.741,45.801
0.868,287.022,51.625
0.887,287.204,51.941
1.207,286.704,53.187
1.585,287.551,48.792
1.17,288.15,46.315
1.339,289.533,51.216
1.207,289.929,58.106
0.811,289.613,65.86
1.019,287.91,55.65
1.358,287.978,54.343
1.415,288.275,54.342
0.962,287.429,49.661
1.019,288.76,50.501
1.038,290.055,30.939
0.887,289.807,48
1.245,288.517,60.492
1.094,288.958,60.099
1.019,287.028,55.323
1.207,286.827,48.345
1.038,286.606,40.717
1.17,287.855,48.434
0.962,285.813,47.707
1.509,286.094,47.897
1.113,287.578,51.587
0.924,288.323,54.962
1.188,286.996,53.348
1.132,286.737,48.529
1.283,287.101,50.238
0.962,287.768,57.421
1.17,288.748,63.661
0.924,288.852,53.711
1.056,289.818,46.976
1.547,291.224,57.239
1.207,290.896,60.722
1.226,291.3,71.839
1.094,291.476,71.139
1,290.289,67.19
1.075,290.066,71.964
1.226,288.581,57.824
1.339,288.844,53.395
0.887,285.025,54.053
1.207,285.258,49.839
1.358,286.376,51.541
1.132,288.381,44.478
1.471,288.02,48.77
0.962,287.615,54.855
0.943,288.284,49.402
1.283,288.008,30.015
1.415,286.884,34.287
1.038,284.939,32.871
1.038,285.933,45.157
1.396,286.053,62.023
1.245,283.407,57.087
1.264,282.01,48.203
1.075,282.099,39.65
1.415,285.027,52.35
1.434,284.876,55.691
1.075,288.54,71.792
1.188,287.525,58.844
1.132,283.532,53.554
1.132,283.816,48.333
1.226,284.517,36.459
1.283,283.105,33.53
1.358,285.267,54.631
1.453,287.382,59.073
1.264,287.147,57.543
1.434,285.022,50.094
1.094,286.972,51.282
1.226,286.833,51.821
1.396,284.742,39.624
1.358,283.685,38.794
1.188,282.272,40.679
1.094,282.308,30.983
1.358,284.184,18.464
1.339,285.603,38.543
1.132,285.689,30.049
0.962,286.401,36.716
1.188,285.985,43.452
1.283,286.577,33.979
1.321,284.87,30.987
0.887,282.84,20.426
1.321,284.144,23.119
1.226,284.389,46.463
1.245,285.747,54.601
1.302,284.695,38.056
1.283,283.704,30.338
1.075,284.209,27.932
1.339,283.897,32.032
1.283,282.979,38.293
1.283,284.704,52.321
1.226,283.687,52.478
1.151,284.537,56.4
1.245,282.946,56.948
1.283,282.246,43.63
1.302,283.668,62.252
1.245,283.278,56.69
1.604,281.548,47.097
1.113,280.305,40.051
1.698,283.011,63.08
1.226,281.1,61.668
1.226,279.111,53.642
1.226,280.555,55.066
1.358,280.956,61.887
1.038,283.112,61.022
1.283,279.036,50.541
1.471,278.481,42.598
1.151,281.029,57.203
1.509,280.805,56.315
1.83,279.833,59.777
1.754,278.723,55.406
1.679,279.508,54.903
1.264,277.295,53.03
1.132,277.606,45.32
1.453,277.917,46.363
1.754,280.407,44.55
1.377,280.581,50.62
1.679,283.507,51.197
1.528,282.903,50.783
1.339,281.314,55.658
1.604,281.574,52.473
1.604,283.867,61.566
1.415,283.469,58.483
1.339,281.969,54.867
1.566,281.323,57.527
1.396,280.949,62.469
1.49,282.272,54.861
1.396,284.393,57.287
1.422,279.81,60.042
1.422,276.035,58.027
1.921,278.163,62.097
1.652,277.936,62.739
1.499,277.49,55.243
1.537,277.78,51.103
1.768,278.798,58.155
1.614,279.973,55.287
1.46,279.92,53.734
1.576,279.607,53.676
1.422,281.922,52.136
1.614,279.138,52.868
1.576,275.334,36.773
1.153,271.817,26.103
1.153,272.392,21.883
1.307,271.854,22.137
1.537,273.099,18.855
2.114,279.558,46.156
1.691,277.108,55.794
1.153,277.215,55.862
1.614,278.804,59.477
1.691,278.319,59.501
1.191,276.567,52.541
1.652,276.522,36.456
1.383,280.578,50.728
1.652,276.552,47.245
1.114,275.275,38.742
1.345,273.551,31.775
1.345,273.41,30.904
1.345,272.969,36.357
1.537,273.413,44.085
1.614,272.74,55.254
1.191,271.779,42.521
2.152,272.008,36.906
1.537,272.102,36.92
1.23,274.305,44.968
1.307,274.687,38.838
1.998,273.232,30.045
1.307,268.115,42.597
1.537,273.035,32.328
1.383,272.819,23.095
1.46,271.307,23.266
1.383,275.401,31.982
1.768,276.806,58.72
1.576,278.499,63.18
1.307,279.401,65.816
1.23,279.407,65.212
1.114,279.099,61.918
1.845,277.422,66.389
1.46,273.566,63.13
1.845,277.823,61.189
2.19,281.034,66.028
1.345,281.954,66.288
1.191,283.158,58.291
1.153,280.048,65.884
1.383,278.43,67.81
1.114,280.059,62.122
1.614,281.421,55.672
1.652,283.307,56.117
1.114,280.81,56.981
1.307,280.752,60.18
1.537,279.992,40.434
1.383,279.338,46.369
1.691,276.747,58.779
1.23,276.784,62.469
1.114,277.105,56.997
1.691,278.486,68.576
1.383,279.121,67.637
1.076,282.138,65.743
1.307,282.225,67.157
1.23,281.599,61.464
1.46,280.638,53.214
1.46,280.169,44.249
1.537,280.048,44.912
1.153,279.52,39.457
1.499,281.301,60.057
1.537,279.359,59.313
1.691,278.566,57.882
1.307,279.423,69.209
1.307,282.259,76.066
1.499,281.248,62.298
1.307,280.288,51.366
1.537,281.176,52.384
1.307,282.214,30.37
1.499,282.619,49.413
1.46,282.505,48.686
1.345,284.106,49.196
1.307,284.379,65.245
1.537,283.968,80.05
1.691,282.602,67.131
1.46,279.086,68.535
1.345,280.311,66.543
1.268,279.655,70.737
1.46,277.228,74.853
1.307,276.829,83.14
1.499,277.522,73.764
1.383,279.299,71.024
1.652,278.984,73.523
1.345,281.037,65.038
1.576,279.404,77.146
1.038,279.037,68.826
1.383,279.293,62.705
1.537,278.385,64.852
1.537,278.071,69.741
1.153,277.475,75.186
1.345,276.851,70.14
1.576,277.731,64.62
1.576,278.928,69.764
1.499,278.271,56.863
1.46,279.918,68.768
1.307,279.962,61.236
1.114,280.029,63.295
1.422,279.928,70.738
1.729,279.345,73.703
1.576,278.989,76.48
1.46,279.034,76.422
1.614,280.67,79.683
1.23,279.256,71.827
1.345,278.821,69.476
1.153,277.905,78.63
1.153,283.362,76.341
1.576,281.569,77.505
1.46,282.671,72.406
1.076,280.24,77.026
1.383,279.212,76.198
1.499,277.277,75.916
1.076,277.78,67.845
1.114,279.528,61.894
1.614,282.224,69.07
1.422,281.325,72.09
1.691,282.59,78.287
1.345,280.192,76.993
1.46,280.794,72.38
1.23,281.94,77.639
1.614,281.202,71.828
1.114,279.392,65.286
1.845,279.845,59.336
1.576,279.948,60.044
1.038,281.126,67.72
1.383,280.237,73.544
1.422,281.98,73.963
1.268,283.474,75.999
1.499,287.355,83.908
1.038,288.489,78.329
1.691,289.748,78.548
1.191,289.509,84.787
1.153,288.942,94.633
0.999,288.644,82.835
1.691,289.527,79.504
1.383,287.141,66.187
1.383,287.263,55.81
1.23,285.506,57.377
1.652,284.703,61.407
0.73,283.056,59.308
0.961,281.326,57.677
1.23,282.403,56.966
1.268,283.608,51.535
1.191,285.277,50.917
1.845,284.886,54.041
1.153,285.422,55.196
1.383,285.285,68.671
1.537,285.574,58.583
1.422,283.366,61.779
1.383,283.474,57.193
1.691,283.116,52.602
0.999,284.075,57.44
1.383,283.801,64.767
1.191,285.198,54.588
0.999,284.124,60.173
1.729,285.15,54.268
1.383,285.719,60.127
1.46,286.569,63.098
0.999,285.318,72.028
1.614,284.677,65.318
1.537,285.117,66.265
1.691,285.671,63.582
1.383,286.439,60.978
1.23,287.553,46.533
1.268,288.945,33.786
1.23,289.628,32.894
1.307,287.479,53.655
1.038,286.534,51.511
1.345,285.497,49.255
1.114,287,40.93
0.961,288.274,39.467
1.614,289.188,28.407
1.307,289.534,58.207
1.307,287.638,73.059
1.191,288.827,59.492
1.038,287.128,63.4
1.345,285.743,57.198
1.614,285.034,45.333
1.038,284.053,47.944
0.576,285.831,42.318
1.307,285.088,49.271
1.114,285.181,49.709
1.46,285.397,51.632
1.153,285.936,42.914
1.46,287.666,43.383
1.422,287.944,48.626
1.038,285.551,53.415
1.345,285.115,46.316
1.307,286.839,47.024
1.268,289.413,59.292
1.345,290.429,55.032
1.114,291.063,46.383
1.23,290.041,48.12
1.537,288.625,50.471
1.307,287.575,50.77
0.884,285.267,52.08
1.23,285.092,50.976
0.884,284.586,52.431
1.537,285.821,49.357
1.191,289.609,40.27
0.922,288.071,51.887
1.23,287.206,46.638
1.23,287.261,40.996
1.46,287.24,42.132
1.076,286.734,51.162
1.576,287.607,51.323
1.345,288.098,48.447
0.999,288.36,47.68
1.076,289.052,51.007
0.961,288.1,62.315
1.499,289.845,77.394
1.23,290.115,55.968
1.23,290.278,41.217
1.345,290.75,64.724
1.076,289.504,51.244
1.038,289.602,43.078
1.614,291.09,52.133
1.038,289.776,49.443
0.999,288.15,57.431
1.23,288.071,55.456
1.114,287.197,56.505
1.23,286.633,55.786
0.961,286.176,49.754
1.268,286.425,59.913
1.153,285.539,54.319
0.922,286.085,46.202
1.422,287.359,56.401
1.114,286.291,47.11
1.307,283.77,47.526
1.537,284.013,41.964
1.114,287.789,53.367
1.345,288.404,49.878
1.383,288.692,53.301
1.307,287.572,57.29
1.268,285.92,51.886
1.383,286.629,52.563
1.153,289.053,45.626
0.961,289.47,45.195
1.345,288.839,68.875
1.268,287.685,51.025
1.537,282.689,58.399
1.191,283.646,54.087
1.191,284.843,53.471
1.307,285.362,58.47
1.076,285.934,56.685
1.191,285.526,54.573
1.422,284.142,51.165
1.422,282.1,49.045
1.268,282.405,49.274
1.191,282.988,48.332
1.614,281.811,50.964
1.345,280.549,40.772
1.153,282.051,45.648
1.191,282.888,64.938
1.076,282.788,46.818
1.114,283.846,50.073
0.999,282.327,46.695
1.23,283.431,54.315
1.153,282.951,59.701
1.499,285.293,58.642
0.845,283.748,53.675
1.114,283.188,50.367
1.268,281.519,53.128
1.153,281.028,48.994
0.999,282.025,49.456
1.114,281.451,44.664
1.383,279.996,43.561
1.076,279.869,37.288
1.307,279.498,46.574
1.153,280.423,36.906
1.46,282.853,33.842
1.422,281.973,45.74
1.422,279.326,49.159
1.537,278.794,42.912
1.114,277.766,37.523
1.114,279.651,35.465
1.268,280.955,38.17
1.383,283.183,35.297
1.268,281.425,28.328
1.23,281.86,33.775
1.422,280.466,33.001
1.23,282.037,42.733
1.23,283.393,29.874
1.076,282.374,35.165
0.884,279.98,53.289
1.153,276.212,53.617
1.729,277.1,54.02
1.307,280.377,57.071
0.999,279.088,43.085
0.999,278.751,51.1
1.345,280.628,58.951
1.422,277.35,46.558
1.422,278.17,49.622
1.153,275.938,40.35
1.345,276.374,34.825
1.729,276.319,36.167
1.307,279.862,54.461
1.422,281.255,65.642
1.576,281.22,58.72
1.345,280.822,56.208
1.345,278.279,49.148
1.499,277.347,44.17
1.345,279.482,39.858
1.845,283.82,63.911
1.153,282.988,57.39
1.23,281.43,37.82
1.46,279.184,28.942
1.383,278.47,38.723
1.345,276.812,48.684
1.499,280.477,52.324
1.383,283.098,54.097
0.999,279.252,48.386
1.537,281.163,56.336
1.576,278.469,50.83
1.537,277.087,37.438
1.691,278.223,43.076
1.307,278.412,47.025
1.499,278.037,54.605
1.652,276.367,50.531
1.153,274.048,39.126
1.345,272.994,34.691
1.307,273.967,45.764
1.345,272.472,42.544
1.422,276.273,46.288
1.307,275.32,51.181
1.576,272.315,51.536
1.614,274.449,49.947
1.729,275.765,50.103
1.191,275.958,52.744
1.23,278.331,62.863
1.845,275.253,44.76
1.614,272.633,37.923
1.614,272.054,27.964
1.883,270.634,20.485
1.883,275.734,23.999
1.806,278.471,48.632
2.152,278.051,42.474
2.037,276.941,25.084
2.19,277.801,28.878
1.768,277,30.136
1.576,277.741,23.975
1.422,277.802,18.618
1.345,279.873,28.313
2.19,280.619,57.915
1.768,278.69,43.09
2.267,277.776,48.329
2.382,277.524,49.686
1.883,276.803,45.251
2.421,280.19,54.934
1.691,280.223,62.936
2.69,277.396,61.279
1.729,280.113,61.453
1.637,280.413,59.92
