mortality_rate,T2M,PM10
1.261,286.575,6.107
1.105,285.032,7.651
1.261,286.229,7.292
1.431,288.959,9.47
1.02,289.76,10.36
1.077,286.8,8.544
1.19,287.96,8.835
0.935,285.48,9.305
1.134,285.308,8.975
1.233,285.554,10.389
1.247,285.262,11.176
1.233,284.16,5.925
0.992,284.37,5.221
1.219,285.892,8.106
1.006,286.164,8.623
1.077,284.681,11.465
1.247,285.079,13.263
1.105,286.44,15.883
1.417,286.66,11.903
1.205,287.547,9.299
1.276,285.718,9.238
1.233,288.149,11.793
1.205,291.38,19.186
1.205,291.548,23.169
1.19,291.627,25.62
1.148,291.122,26.876
1.205,289.579,20.675
0.992,289.187,13.727
1.247,285.338,11.976
1.12,287.739,8.975
1.049,282.2,6.297
1.063,283.175,9.077
1.205,284.264,7.889
1.134,287.711,9.196
1.063,287.216,9.825
1.12,286.257,6.625
1.205,285.887,6.714
1.19,285.522,13.441
1.035,285.964,20.53
1.091,283.739,20.639
1.29,284.423,12.387
1.19,283.701,8.699
1.205,280.528,7.149
1.29,279.393,7.947
1.431,280.034,8.105
1.247,284.315,10.22
1.205,283.109,16.082
1.219,286.764,16.987
1.346,286.696,21.967
1.049,283.647,10.114
1.261,281.565,9.974
1.205,282.259,11.549
1.346,281.183,13.227
1.162,283.33,9.943
1.573,285.428,12.987
1.389,286.545,9.078
1.162,283.115,9.487
1.389,283.967,14.477
1.559,286.005,8.107
1.077,283.839,14.024
1.219,281.57,10.559
1.077,279.021,11.305
1.502,278.532,14.662
1.318,282.38,34.39
1.474,283.512,25.841
1.233,284.33,17.766
1.474,283.418,22.063
1.332,283.444,14.111
1.148,284.122,27.901
1.488,280.653,29.283
1.332,280.406,30.096
1.361,280.12,38.624
1.502,282.656,19.556
1.12,284.304,13.956
1.148,281.507,24.701
1.176,280.756,29.129
1.247,281.173,30.799
1.403,280.957,15.538
1.261,282.292,12.89
1.233,283.981,12.664
1.318,279.877,8.062
1.276,283.482,10.25
1.134,280.934,9.106
1.304,280.654,13.666
1.346,281.881,8.551
1.219,280.899,10.061
1.431,277.727,9.553
1.346,278.255,7.115
1.346,279.321,9.338
1.375,277.129,6.591
1.247,275.542,4.868
1.474,276.551,6.143
1.417,277.212,7.864
1.502,279.285,7.699
1.148,275.642,7.527
1.559,276.083,9.381
1.559,278.955,6.929
1.587,277.334,7.551
1.446,276.83,5.732
1.304,276.311,5.759
1.431,275.766,7.822
1.29,274.261,7.496
1.672,274.414,5.87
1.616,274.422,6.047
1.431,277.487,7.748
1.304,277.237,11.215
1.687,281.559,11.51
1.828,281.912,14.332
1.516,279.244,8.017
1.545,279.333,9.121
1.516,283.112,11.034
1.658,282.96,12.788
1.531,280.96,10.9
1.899,279.113,7.874
1.474,277.959,6.869
1.446,278.368,7.378
1.616,282.691,6.949
2.288,275.879,9.939
1.91,271.335,10.999
2.099,270.438,15.018
2.288,275.6,12.583
2.231,276.956,8.146
1.588,274.208,9.685
1.929,273.151,10.68
1.929,275.479,8.976
2.023,275.136,9.396
1.645,276.13,9.917
1.74,276.328,7.653
1.891,279.307,10.124
2.023,281.467,9.292
1.456,280.742,9.217
1.551,281.75,7.783
1.588,282.071,8.977
1.248,276.824,16.941
1.513,275.52,11.237
1.418,276.289,13.17
1.38,272.933,14.034
1.475,272.303,14.706
1.626,275.587,15.017
1.551,277.464,14.627
1.532,276.868,10.38
1.721,279.19,10.442
1.57,276.977,10.351
1.04,273.781,7.827
1.418,272.587,10.162
1.097,272.243,15.372
1.267,273.858,19.035
1.399,272.958,23.585
1.437,278.363,14.672
1.343,279.913,13.198
1.494,278.146,10.072
1.456,281.439,7.693
1.343,280.407,4.121
1.418,281.579,6.272
1.57,279.799,9.601
1.267,275.836,11.279
1.721,280.038,21.929
1.267,279.079,11.481
1.324,279.165,14.522
1.078,278.439,11.008
1.154,278.63,8.675
1.475,276.848,10.272
1.551,275.953,13.534
1.645,277.591,16.905
1.343,277.242,30.93
1.078,276.232,36.495
1.324,275.472,31.277
1.021,276.507,35.192
1.683,275.396,36.094
1.097,277.448,30.076
1.267,280.57,15.329
0.927,281.205,17.402
1.059,282.843,14.654
1.248,279.683,6.527
1.021,277.372,8.743
1.267,276.54,18.727
1.399,275.601,19.96
1.172,275.342,21.395
1.399,274.863,28.45
1.343,276.723,21.359
1.399,277.429,21.047
1.702,275.326,18.239
1.324,273.847,21.022
1.74,276.248,25.727
1.305,277.737,9.775
1.532,279.071,11.876
1.343,278.182,11.914
1.324,280.507,21.225
1.229,278.484,14.865
1.437,276.302,13.6
1.21,279.516,34.089
1.191,279.758,43.872
1.324,278.949,27.068
1.437,276.633,12.03
1.286,278.049,14.06
1.21,280.201,16.435
1.645,282.392,13.96
1.456,282.154,14.961
1.38,283.175,22.972
1.494,282.702,28.442
1.607,280.126,29.231
1.21,278.802,13.981
1.172,278.852,19.206
1.191,279.415,25.578
1.778,281.238,41.494
1.305,281.244,24.545
1.286,283.831,11.449
1.551,285.813,13.765
1.135,284.606,11.022
1.059,281.026,10.148
1.267,280.663,10.852
1.343,285.137,8.692
0.964,287.123,9.307
1.475,283.432,12.024
1.248,284.169,16.277
1.305,284.718,23.728
1.286,283.738,21.673
1.475,281.884,16.259
1.324,280.836,11.38
1.38,279.976,12.945
1.437,282.625,17.346
1.059,283.37,20.451
1.343,283.759,13.234
1.154,283.311,14.795
1.362,284.212,33.021
1.437,284.321,39.986
1.588,284.705,40.446
1.324,286.627,51.04
1.229,287.971,50.459
1.513,287.506,39.486
1.324,285.494,16.17
1.418,284.391,16.513
1.191,282.718,17.695
1.267,281.965,17.707
1.38,282.345,16.811
1.343,284.564,29.966
1.324,284.401,23.936
1.21,284.208,15.281
1.248,282.316,12.048
1.078,281.751,11.13
1.324,281.889,11.317
1.135,283.6,18.045
1.38,286.595,16.422
1.38,289.103,17.812
1.286,287.554,8.218
1.343,285.956,12.292
1.059,286.437,13.354
1.324,285.186,11.596
1.059,283.829,8.539
1.154,282.791,9.321
0.964,282.414,5.881
1.116,282.468,8.868
1.305,284.952,8.893
1.38,285.507,6.736
1.154,285.112,10.024
1.248,284.07,12.226
1.21,284.472,11.179
1.154,285.935,11.76
1.116,284.752,6.748
1.172,284.329,11.67
1.135,283.398,9.482
1.362,285.717,14.773
0.945,284.376,9.127
1.172,284.021,7.485
0.813,284.185,9.549
1.116,285.35,10.317
1.078,283.268,10.013
1.248,283.728,7.644
1.248,286.579,12.932
1.248,289.309,16.367
1.002,289.351,18.001
0.908,286.669,16.315
1.437,284.177,13.299
1.324,285.135,9.343
1.399,284.779,9.579
1.078,284.912,7.615
1.021,283.4,7.389
1.437,282.918,9.805
1.135,283.877,6.444
1.172,283.341,7.038
1.286,287.771,6.787
1.38,287.582,8.481
1.248,288.39,10.665
1.229,286.38,11.367
1.305,284.856,9.792
1.059,285.358,7.985
1.286,285.707,7.017
0.87,287.387,9.474
1.267,287.514,8.984
1.135,286.558,6.845
0.908,284.913,6.282
0.964,285.343,7.087
1.154,288.57,8.452
1.362,292.107,11.159
1.418,294.454,16.467
1.324,288.069,8.657
0.983,286.438,8.564
1.154,285.71,7.025
1.059,286.263,8.105
1.38,287.442,12.096
1.248,289.325,13.392
1.154,290.606,19.741
1.191,291.015,16.822
1.343,287.646,7.138
1.343,287.371,7.103
1.21,286.504,8.609
0.964,287.408,7.776
1.324,287.653,9.514
0.983,288.122,10.279
1.229,286.974,8.16
1.002,285.962,8.283
1.286,288.063,8.235
1.172,289.31,9.907
1.078,287.076,5.911
1.135,286.491,5.009
0.945,286.424,6.086
1.418,287.441,8.099
1.248,287.003,10.643
1.135,286.817,9.256
0.889,285.799,7.521
1.172,285.703,7.148
1.097,286.818,9.15
1.116,287.341,10.962
1.418,287.699,10.137
1.248,288.566,10.987
1.078,289.437,16.58
1.04,287.318,11.291
0.927,288.107,12.537
1.191,290.49,16.441
1.059,291.306,15.5
0.908,290.503,14.007
1.154,290.329,12.62
1.154,288.917,11.507
1.116,288.211,7.207
1.229,286.068,7.254
1.002,286.166,4.994
1.021,286.936,6.681
1.078,286.467,9.059
1.38,286.724,6.345
1.172,288.727,4.995
1.078,288.23,9.615
1.078,289.191,7.75
0.737,287.428,8.012
0.927,286.715,9.491
1.286,287.295,6.906
1.078,286.578,8.359
0.983,287.063,12.642
1.172,287.632,8.998
1.191,289.313,8.823
1.324,289.193,8.778
1.116,287.556,8.706
1.135,287.532,8.49
0.87,287.355,12.256
0.983,286.32,8.173
1.135,285.096,8.437
1.172,285.344,7.188
1.002,285.395,7.916
0.908,285.775,8.125
1.116,286.115,7.596
0.756,285.428,9.41
1.324,287.177,13.349
1.078,288.462,13.991
1.04,289.337,9.409
1.002,288.108,9.706
1.04,285.52,5.529
1.229,286.759,5.439
1.286,285.295,6.57
1.267,286.076,6.306
0.927,288.984,9.884
1.097,290.467,10.473
1.04,287.265,9.331
1.267,288.157,9.184
1.154,285.744,11.29
1.229,285.686,8.002
1.229,284.693,10.369
1.021,285.28,13.766
1.248,284.343,7.425
1.21,283.858,6.398
1.21,285.875,7.732
1.097,286.652,8.373
1.172,284.665,11.406
1.135,285.046,14.965
1.343,286.402,17.39
0.964,286.855,16.086
1.002,288.001,10.448
1.248,285.557,9.418
1.475,287.917,13.468
1.475,291.043,19.256
1.172,291.695,28.029
1.172,291.448,27.107
1.116,291.249,26.939
1.135,289.799,24.032
1.418,289.921,13.793
0.927,285.242,14.909
1.154,288.304,8.408
1.362,282.264,5.837
0.927,283.239,7.468
1.267,283.583,6.306
1.078,287.913,7.523
1.097,287.343,8.749
1.135,285.996,6.012
1.21,284.636,5.287
1.191,284.285,9.816
0.794,285.188,17.172
1.078,282.855,20.144
1.21,283.849,15.302
1.04,283.712,9.475
1.38,280.475,6.36
1.399,279.335,7.859
1.229,279.765,8.812
1.21,284.037,10.17
1.437,282.475,17.59
1.248,286.314,20.179
1.456,285.451,25.413
1.267,283.891,13.213
1.38,281.685,13.094
1.494,282.273,13.583
1.248,281.046,13.614
1.229,282.824,12.935
1.172,285.418,12.747
1.343,286.719,13.281
1.324,283.44,11.67
1.702,283.379,15.285
1.172,286.255,10.316
1.286,284.115,13.427
1.324,281.968,12.817
1.135,279.506,10.792
0.908,279.695,18.143
1.267,282.635,39.86
1.116,283.527,28.541
1.097,284.081,24.351
1.286,282.646,27.199
1.078,283.444,17.682
1.135,283.536,30.084
1.305,280.488,30.118
1.059,280.464,31.124
1.286,279.968,38.722
1.362,282.582,24.355
1.116,284.017,16.92
1.116,280.787,25.587
1.135,279.67,29.189
1.532,280.318,32.904
1.097,280.904,22.164
1.135,281.843,14.884
1.57,284.042,14.146
1.362,279.815,7.72
1.059,283.345,10.494
1.513,281.165,10.58
1.172,279.745,15.311
1.57,282.403,8.455
1.059,280.716,10.635
1.494,277.929,9.922
1.702,278.237,8.315
1.154,279.45,7.396
1.229,276.842,5.918
1.229,275.154,4.694
1.343,276.114,6.379
1.532,277.029,5.71
1.38,278.859,8.034
1.475,275.275,6.978
1.362,275.487,10.027
1.305,278.95,7.039
1.494,276.837,7.996
1.172,276.822,5.259
1.759,276.329,6.372
1.588,275.262,9.909
1.721,274.782,8.822
1.399,274.059,6.884
1.399,273.695,5.973
1.475,276.631,8.105
1.872,276.645,10.91
1.57,280.645,12.593
1.286,281.996,14.211
1.815,279.567,6.619
1.135,279.031,8.805
1.891,283.184,10.233
1.494,283.228,12.722
1.475,281.399,11.924
1.286,279.2,8.606
1.305,277.786,5.682
1.551,277.017,7.918
1.588,282.586,6.149
1.763,276.995,14.788
1.675,272.752,14.121
2.116,270.946,18.65
2.006,274.313,17.284
2.094,277.344,12.399
1.455,274.628,13.865
2.094,276.365,12.466
1.785,277.322,8.277
1.477,275.682,10.573
1.322,276.746,11.066
1.895,277.737,8.955
1.653,280.938,8.705
1.873,283.286,8.557
1.719,282.069,9.608
1.499,282.387,12.913
1.851,283.562,10.53
1.631,277.42,19.298
1.697,276.143,17.246
1.388,276.405,17.043
1.543,274.789,17.471
1.631,272.742,20.637
1.08,276.215,17.754
1.124,278.262,17.648
1.322,277.337,14.099
1.565,279.429,15.083
1.609,277.288,11.808
1.344,273.963,8.328
1.3,272.813,11.394
1.3,272.818,11.908
0.992,273.826,14.419
1.521,272.311,26.521
1.212,277.898,17.964
1.278,279.705,19.313
1.344,278.772,16.13
1.322,283.348,11.737
1.278,283.197,8.981
1.146,283.139,10.487
1.256,281.018,11.883
1.146,276.427,11.3
1.388,280.959,24.441
1.455,281.207,15.297
1.477,281.295,15.331
1.388,279.895,14.803
1.256,279.089,7.839
1.366,277.481,10.382
1.41,277.104,12.422
0.837,278.102,16.459
1.212,277.518,29.841
1.124,276.726,37.571
1.388,276.569,25.963
1.036,277.1,33.696
1.146,276.308,38.311
1.234,277.821,30.333
1.3,280.754,15.326
1.366,281.692,18.296
1.168,283.447,14.635
1.366,280.832,7.673
1.256,277.779,11.296
1.168,276.556,20.01
1.433,276.64,20.789
1.366,276.418,27.408
0.97,275.042,27.78
1.477,275.56,20.337
1.388,277.378,24.56
1.256,275.381,17.177
0.705,274.98,19.574
1.256,276.182,27.091
1.278,278.833,14.202
1.366,280.824,15.306
1.102,279.695,15.354
1.146,281.333,24.186
1.322,279.961,16.094
1.3,277.183,14.565
1.058,280.928,35.171
1.234,280.686,45.69
1.102,279.486,32.421
1.19,277.427,15.798
1.058,278.074,16.952
1.344,280.446,18.912
1.675,283.091,17.252
1.168,283.055,21.251
1.609,283.502,28.099
1.014,282.719,28.703
1.322,281.569,40.026
1.388,279.361,28.864
0.793,279.825,24.17
1.058,280.256,38.098
1.102,282.715,39.375
1.146,282.083,22.082
1.41,285.192,12.369
1.278,286.929,14.955
0.926,286.417,13.098
1.278,281.913,10.195
1.212,281.518,11.317
1.124,285.316,10.956
1.124,288.57,11.301
1.499,284.555,15.714
1.19,284.664,20.952
1.19,284.354,24.841
1.212,283.549,23.173
1.102,283.287,19.967
0.97,281.492,12.886
1.124,280.134,12.62
1.278,282.863,16.635
1.322,283.999,26.532
1.19,284.869,20.333
1.477,284.895,21.869
1.366,284.888,36.336
1.653,285.837,40.516
1.256,286.697,49.126
1.212,288.126,57.588
1.366,289.161,42.316
1.212,289.376,39.772
0.926,287.413,33.035
1.455,285.978,19.976
1.168,283.688,18.928
1.08,282.742,16.253
1.146,283.546,20.169
1.058,285.496,33.278
1.102,285.72,26.149
1.3,285.101,15.327
1.278,283.123,11.904
1.366,282.566,10.867
1.278,282.467,9.632
1.278,285.621,18.832
1.278,288.836,17.207
1.433,290.715,16.284
1.322,288.777,8.298
1.168,287.191,15.397
1.036,287.938,17.053
1.168,286.411,15.301
0.97,285.016,9.811
0.992,284.379,11.413
1.102,283.435,7.801
0.882,283.668,11.142
0.948,286.797,13.184
0.992,286.925,9.329
1.19,286.463,11.659
1.058,285.425,16.494
1.388,286.173,11.732
1.102,287.327,12.373
1.102,286.58,8.266
0.882,285.943,15.043
1.08,285.144,12.5
1.3,286.849,15.377
1.212,285.066,9.717
0.926,284.992,9.752
1.234,285.363,10.975
1.322,287.593,9.979
0.97,284.998,10.477
0.904,284.373,9.256
1.234,287.551,14.261
1.212,289.903,18.29
1.146,289.33,15.425
0.771,288.175,13.817
1.058,286.058,15.611
1.344,286.406,14.999
1.124,286.671,11.752
1.058,286.15,7.392
1.014,285.395,7.323
1.3,283.789,10.385
1.036,284.693,8.803
0.793,283.26,7.679
1.124,289.182,7.559
1.036,288.872,9.226
1.344,289.449,8.989
0.904,286.656,11.102
0.837,285.472,8.462
0.948,286.398,7.627
1.256,286.649,7.617
1.168,288.206,7.867
0.793,289.151,9.668
1.234,287.49,8.762
1.036,286.049,6.587
0.904,286.61,8.127
0.771,289.922,8.523
1.146,293.351,11.968
1.124,296.693,16.218
1.102,289.598,9.955
0.815,287.643,10.733
1.19,286.613,8.858
0.771,287.323,8.944
1.322,288.541,13.04
1.234,290.531,15.408
0.793,291.702,21.022
0.86,292.04,14.096
1.168,288.67,7.873
1.124,288.778,8.176
1.014,287.124,7.048
0.904,288.63,9.844
1.014,288.588,9.418
0.992,289.752,13.583
1.168,288.237,10.833
0.904,286.6,10.343
1.168,288.636,9.362
0.926,290.519,11.025
0.926,287.852,6.362
0.882,287.496,5.248
1.08,286.969,8.172
0.837,287.866,9.055
0.837,287.942,14.369
1.058,287.303,11.381
1.014,286.618,9.122
1.102,286.403,7.928
0.926,288.036,9.813
1.322,288.472,13.263
0.992,288.001,10.858
1.278,289.226,13.597
1.014,290.053,19.587
0.992,287.931,16.18
1.014,288.38,13.831
1.3,291.257,16.421
1.234,292.755,17.181
1.124,292.245,13.091
1.058,292.236,14.97
0.97,289.843,7.232
0.86,289.663,8.724
0.926,288.34,10.317
1.124,287.36,3.954
0.771,287.768,7.751
0.948,287.368,10.688
0.86,287.606,8.432
1.344,290.184,7.348
1.102,290.072,9.591
0.904,290.315,7.336
0.837,288.893,8.75
0.97,288.13,9.758
1.058,289.169,8.043
0.904,287.879,11.499
1.102,287.21,11.58
1.036,288.649,10.914
0.992,291.123,9.214
1.124,290.778,11.136
1.3,289.321,11.863
1.036,288.217,7.958
1.058,288.511,11.31
0.882,288.34,7.383
0.904,285.865,6.735
0.86,286.173,8.146
0.904,286.662,9.155
0.904,286.493,10.676
1.41,287.192,11.36
1.344,286.414,11.584
0.815,287.914,12.333
0.904,290.162,15.83
0.992,290.956,13.328
1.124,289.332,8.766
0.837,286.683,6.416
0.882,287.716,8.549
1.058,286.455,9.301
1.058,287.412,9.944
1.08,291.11,11.453
1.168,291.967,11.032
1.08,288.933,10.375
0.948,289.37,11.458
0.992,286.968,12.993
0.771,286.732,12.681
0.904,286.072,13.871
1.058,287.384,16.199
1.344,285.577,8.107
1.08,284.304,6.509
1.058,286.918,9.365
1.036,288.684,7.679
1.256,286.352,11.233
1.168,286.226,15.347
1.124,286.591,19.865
0.595,287.637,19.394
1.102,289.025,13.455
0.882,288.056,11.16
1.014,289.071,13.896
1.168,291.386,20.287
1.014,292.479,29.248
1.124,292.302,27.584
1.433,292.284,26.603
0.992,292.355,25.731
1.058,292.675,22.274
0.97,287.578,14.144
0.793,289.854,9.033
0.97,283.831,7.336
0.992,284.01,9.936
1.058,284.313,9.421
1.014,289.176,9.992
1.08,289.422,16.02
1.168,288.513,11.097
1.146,287.405,9.39
0.793,285.489,9.813
0.771,285.109,16.357
0.749,283.016,17.868
1.168,284.087,17.234
0.948,284.823,11.981
1.058,281.519,8.219
1.344,280.358,10.33
1.278,279.868,11.693
0.948,283.702,11.131
1.036,282.561,19.201
1.433,286.85,20.676
1.102,286.325,21.896
1.499,284.354,11.615
1.256,282.475,11.042
0.97,283.079,12.77
0.992,281.627,15.197
1.278,283.907,16.359
1.388,287.035,12.402
1.388,287.308,14.441
1.3,284.471,14.161
1.036,284.527,14.482
1.124,286.914,9.789
1.102,284.83,9.57
1.234,283.324,15.869
1.168,281.389,12.045
0.992,282.402,24.064
0.926,283.382,41.715
1.08,284.071,25.036
0.97,284.171,24.266
1.212,283.657,27.067
0.904,284.512,19.511
0.948,284.266,31.874
1.477,281.326,30.912
1.036,280.569,31.873
1.278,280.415,37.392
0.904,283.209,24.39
1.014,283.967,19.524
1.212,281.583,24.945
1.234,279.023,29.889
1.19,280.534,32.417
0.948,282.6,23.637
1.565,280.251,18.183
1.036,283.614,19.566
1.19,281.635,11.144
1.344,283.286,15.388
0.992,281.975,14.202
1.08,279.077,18.78
1.278,283.433,9.691
1.058,281.152,13.209
1.036,279.219,11.047
1.322,277.968,11.147
1.146,280.731,8.272
0.771,278.144,8.629
1.278,275.988,7.749
1.19,277.109,7.911
1.543,277.946,9.409
1.19,279.97,10.961
1.344,276.41,11.177
1.212,275.416,12.542
1.256,279.004,7.809
1.543,277.29,8.944
1.609,278.25,5.407
1.3,276.504,7.185
1.234,276.404,8.532
1.278,275.073,9.259
1.322,274.442,9.922
1.455,273.908,8.976
1.455,276.003,8.616
1.455,277.433,13.097
1.366,281.163,13.322
1.433,282.459,17.147
1.278,280.748,8.144
1.499,279.092,11.145
1.587,283.705,11.782
1.344,283.916,12.952
1.653,281.786,13.517
1.565,280.253,11.158
1.256,278.697,7.905
1.521,277.778,11.082
1.433,283.482,8.114
1.64,277.393,14.226
1.997,271.948,14.864
1.712,271.015,16.774
1.819,274.769,12.96
1.587,277.383,10.142
1.587,274.313,11.243
1.569,276.43,14.034
1.819,276.884,7.689
1.48,275.419,8.977
1.694,277.709,8.131
1.854,277.842,8.003
1.819,281.81,5.822
1.409,283.113,7.524
1.729,281.463,9.853
1.48,282.022,11.478
1.266,282.643,9.586
1.409,277.403,17.564
1.373,275.477,13.364
1.569,274.597,15.763
1.088,271.932,20.476
1.319,271.533,20.431
1.319,274.587,22.642
1.302,276.816,17.971
1.48,276.833,13.621
1.694,279.051,11.919
1.159,277.286,13.439
1.462,273.253,9.427
1.426,271.592,13.136
1.195,271.516,15.338
1.64,272.215,16.118
1.302,271.481,22.767
1.141,277.969,14.025
1.498,279.602,16.433
1.105,278.621,15.107
1.498,282.633,11.296
1.302,282.846,8.463
1.212,282.391,11.187
1.373,280.234,10.479
1.105,276.421,11.998
1.426,281.05,23.686
1.444,281.473,14.27
1.426,282.082,14.924
1.426,279.313,12.66
1.248,279.601,6.909
0.82,276.301,9.549
1.212,276.848,11.183
1.07,277.574,16.447
1.302,277.158,27.868
1.141,277.438,35.831
1.088,278.246,15.52
1.195,277.796,24.669
1.123,276.58,29.742
1.302,278.657,22.961
1.266,281.281,11.909
1.016,281.468,15.197
1.212,282.907,11.808
1.426,279.951,6.501
0.981,277.41,8.705
1.23,276.352,18.826
1.212,275.711,25.693
1.337,275.978,26.697
1.177,274.772,37.137
1.105,274.807,25.121
1.212,277.039,30.856
1.302,275.196,19.561
1.373,274.181,22.597
1.462,275.77,27.212
1.516,278.712,12.097
1.426,280.662,13.995
1.284,279.605,15.307
1.391,281.201,19.611
1.266,278.842,10.143
0.927,277.145,14.706
1.284,281.981,32.11
1.462,281.531,47.978
1.266,280.065,32.482
1.159,277.294,16.921
1.337,278.03,14.678
1.337,280.469,16.667
1.195,282.906,12.089
0.927,283.072,16.01
1.266,283.17,29.831
1.034,282.221,32.436
1.355,282.016,44.484
1.426,280.727,39.461
0.909,280.657,32.296
1.23,280.79,35.873
1.016,281.968,34.519
1.123,281.702,15.067
1.302,284.873,11.513
1.052,286.311,14.212
1.302,285.209,10.463
1.266,281.342,8.917
1.159,281.047,10.572
1.355,284.463,10.406
1.123,287.534,11.174
1.123,284.177,14.999
0.891,284.731,20.577
1.177,285.726,25.867
1.088,284.796,28.116
1.123,282.794,14.507
1.177,280.941,10.502
1.319,279.551,10.325
0.927,283.141,15.676
1.533,283.66,21.787
0.874,284.297,15.726
1.266,284.986,24.115
1.498,285.535,37.84
1.052,286.499,40.261
1.23,287.623,49.495
1.034,289.151,55.244
1.266,289.467,39.02
1.195,288.911,31.209
0.981,287.264,20.884
1.123,286.766,19.608
0.909,284.602,21.253
1.105,283.548,16.345
1.07,283.692,19.44
1.337,285.297,33.102
1.105,286.967,27.62
0.927,286.127,14.838
0.998,283.856,11.123
1.266,282.929,11.522
1.123,283.519,14.002
1.23,285.89,17.931
1.07,288.373,13.491
1.248,288.692,12.187
1.088,287.574,7.284
1.141,285.725,11.613
0.998,286.512,16.756
1.016,285.492,13.415
1.105,284.455,9.365
0.891,283.632,9.568
1.123,282.753,6.081
1.159,283.194,9.972
0.998,286.011,11.9
1.016,286.196,9.694
1.248,285.457,10.725
0.998,284.615,13.737
1.319,285.226,10.785
1.052,286.338,11.813
1.195,285.394,9.219
1.088,284.913,13.91
0.874,284.484,10.829
0.909,285.843,15.652
1.016,284.166,8.449
1.141,284.292,10.052
1.016,284.978,10.956
1.195,286.565,10.456
1.052,284.121,9.087
1.373,283.608,6.606
0.981,286.531,14.296
0.945,289.844,18.51
0.82,290.772,17.055
1.034,290.056,14.16
0.963,285.95,17.478
1.123,285.834,11.383
1.07,284.892,8.407
1.07,284.865,6.191
1.212,284.372,6.734
1.248,283.149,7.15
0.838,283.683,6.29
1.088,282.784,6.311
1.248,288.156,6.283
0.891,288.468,8.026
1.105,288.242,9.968
1.266,285.708,9.641
1.052,284.416,8.125
1.337,285.937,6.318
0.998,285.944,5.908
0.998,287.715,6.716
1.319,287.813,11.392
0.981,286.929,7.613
0.713,285.689,6.282
0.785,285.423,6.76
0.963,289.683,9.659
1.23,293.422,10.621
1.141,295.149,15.514
1.212,288.978,9.806
0.838,286.34,8.228
1.141,286.144,7.053
1.052,286.934,9.348
1.195,288.53,12.329
1.141,290.607,14.313
1.052,292.329,20.614
1.07,290.224,12.897
0.927,287.06,7.53
0.927,287.382,8.068
1.177,286.432,6.958
0.981,288.351,9.54
0.927,287.801,9.342
1.177,289.184,12.341
0.874,288.821,11.835
0.998,286.912,10.763
1.034,288.577,10.407
1.034,288.875,8.73
1.266,287.479,6.153
1.23,286.651,4.104
1.123,285.865,7.009
0.785,287.473,9.315
